autor;title;path;liczba_wersow;avg_dlugosc_wersu;rhymes_type;epoka
Julian_Korsak;Lara_(Byron,_1895).txt;E:\DeepArt Scalanie\FINAL\Julian_Korsak\Lara_(Byron,_1895).txt;1263;43.74821852731591;AABB;
Julian_Korsak;Lara_(Byron,_1924).txt;E:\DeepArt Scalanie\FINAL\Julian_Korsak\Lara_(Byron,_1924).txt;1010;48.62871287128713;AABB;
Julian_Korsak;Oblężenie_Koryntu_(Byron,_Korsak).txt;E:\DeepArt Scalanie\FINAL\Julian_Korsak\Oblężenie_Koryntu_(Byron,_Korsak).txt;820;37.78170731707317;AABB;
Julian_Korsak;Więzień_Czyllonu_(Byron,_1924) całość.txt;E:\DeepArt Scalanie\FINAL\Julian_Korsak\Więzień_Czyllonu_(Byron,_1924) całość.txt;335;50.46567164179105;ABAB;
Julian_Korsak;Więzień_Czyllonu_(Byron,_1924) poemat.txt;E:\DeepArt Scalanie\FINAL\Julian_Korsak\Więzień_Czyllonu_(Byron,_1924) poemat.txt;313;38.501597444089455;ABAB;
Julian_Korsak;Więzień_Czyllonu_(Byron,_1924).txt;E:\DeepArt Scalanie\FINAL\Julian_Korsak\Więzień_Czyllonu_(Byron,_1924).txt;1;0.0;Balagan;
Julian_Tuwim;27_XII_1915.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\27_XII_1915.txt;28;22.25;ABAB;XX-lecie
Julian_Tuwim;Abecadło.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Abecadło.txt;17;21.88235294117647;AABB;XX-lecie
Julian_Tuwim;Ab_Urbe_Condita_O_stanie_miasta.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ab_Urbe_Condita_O_stanie_miasta.txt;91;26.593406593406595;ABAB;XX-lecie
Julian_Tuwim;Aere_perennius.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Aere_perennius.txt;23;32.78260869565217;;XX-lecie
Julian_Tuwim;Akacje.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Akacje.txt;15;24.266666666666666;ABAB;XX-lecie
Julian_Tuwim;Alkohol.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Alkohol.txt;20;27.9;ABAB;XX-lecie
Julian_Tuwim;Alkoholik.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Alkoholik.txt;45;22.57777777777778;;XX-lecie
Julian_Tuwim;Anatol.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Anatol.txt;6;28.0;AABB;XX-lecie
Julian_Tuwim;Apokalipsa.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Apokalipsa.txt;15;26.733333333333334;ABAB;XX-lecie
Julian_Tuwim;Aptekarz_majowy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Aptekarz_majowy.txt;42;18.047619047619047;ABAB;XX-lecie
Julian_Tuwim;Archanioł.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Archanioł.txt;65;21.907692307692308;ABAB;XX-lecie
Julian_Tuwim;A_ja_tak_sobie_wieczorem.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\A_ja_tak_sobie_wieczorem.txt;10;36.1;ABAB;XX-lecie
Julian_Tuwim;Bal_w_operze.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Bal_w_operze.txt;777;23.37966537966538;ABAB;XX-lecie
Julian_Tuwim;Bambo.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Bambo.txt;24;22.291666666666668;AABB;XX-lecie
Julian_Tuwim;Bank.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Bank.txt;25;15.32;AABB;XX-lecie
Julian_Tuwim;Biblia_cygańska.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Biblia_cygańska.txt;31;26.580645161290324;ABAB;XX-lecie
Julian_Tuwim;Biologia.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Biologia.txt;20;19.3;AABB;XX-lecie
Julian_Tuwim;Bracia.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Bracia.txt;20;20.95;ABAB;XX-lecie
Julian_Tuwim;Brzózka_kwietniowa.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Brzózka_kwietniowa.txt;15;23.2;ABAB;XX-lecie
Julian_Tuwim;Burza_albo_miłość.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Burza_albo_miłość.txt;15;26.866666666666667;ABAB;XX-lecie
Julian_Tuwim;Burza_i_bzy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Burza_i_bzy.txt;12;23.833333333333332;ABAB;XX-lecie
Julian_Tuwim;Buty.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Buty.txt;17;34.11764705882353;ABAB;XX-lecie
Julian_Tuwim;Cel.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Cel.txt;18;30.88888888888889;AABB;XX-lecie
Julian_Tuwim;Choinka.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Choinka.txt;17;19.11764705882353;ABAB;XX-lecie
Julian_Tuwim;Chrystus.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Chrystus.txt;25;32.2;AABB;XX-lecie
Julian_Tuwim;Chrystusie.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Chrystusie.txt;19;15.0;AABB;XX-lecie
Julian_Tuwim;Chrystus_miasta.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Chrystus_miasta.txt;63;15.285714285714286;ABAB;XX-lecie
Julian_Tuwim;Ciemna_noc.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ciemna_noc.txt;16;15.875;ABAB;XX-lecie
Julian_Tuwim;Ciemne_niebo.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ciemne_niebo.txt;15;22.4;ABAB;XX-lecie
Julian_Tuwim;Ciemność.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ciemność.txt;17;25.0;ABAB;XX-lecie
Julian_Tuwim;Codziennie_kiedy_zmierzch_zapada.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Codziennie_kiedy_zmierzch_zapada.txt;27;24.51851851851852;ABAB;XX-lecie
Julian_Tuwim;Codzienność.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Codzienność.txt;50;23.0;ABAB;XX-lecie
Julian_Tuwim;Colloguium_niedzielne_na_ulicy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Colloguium_niedzielne_na_ulicy.txt;29;36.793103448275865;ABAB;XX-lecie
Julian_Tuwim;Commedia_divina.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Commedia_divina.txt;14;27.785714285714285;ABBA;XX-lecie
Julian_Tuwim;Co_nam_zostało_z_tych_lat.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Co_nam_zostało_z_tych_lat.txt;37;20.972972972972972;ABAB;XX-lecie
Julian_Tuwim;Cuda_i_dziwy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Cuda_i_dziwy.txt;27;16.59259259259259;ABAB;XX-lecie
Julian_Tuwim;Czereśnie.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Czereśnie.txt;15;21.466666666666665;ABAB;XX-lecie
Julian_Tuwim;Czterowiersz.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Czterowiersz.txt;7;29.714285714285715;AABB;XX-lecie
Julian_Tuwim;Cztery_rodzaje_ludzi.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Cztery_rodzaje_ludzi.txt;7;41.42857142857143;;XX-lecie
Julian_Tuwim;Czuwanie.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Czuwanie.txt;18;16.833333333333332;;XX-lecie
Julian_Tuwim;Czyhanie_na_Boga.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Czyhanie_na_Boga.txt;44;35.84090909090909;ABAB;XX-lecie
Julian_Tuwim;Daleki_tygrys.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Daleki_tygrys.txt;37;21.945945945945947;ABAB;XX-lecie
Julian_Tuwim;Dancing.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dancing.txt;27;22.444444444444443;ABAB;XX-lecie
Julian_Tuwim;Definicje.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Definicje.txt;19;28.842105263157894;ABAB;XX-lecie
Julian_Tuwim;Dentysta.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dentysta.txt;25;37.04;ABAB;XX-lecie
Julian_Tuwim;Deszczyk.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Deszczyk.txt;22;31.636363636363637;ABAB;XX-lecie
Julian_Tuwim;Dialog.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dialog.txt;26;18.307692307692307;;XX-lecie
Julian_Tuwim;Dolorosa.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dolorosa.txt;16;28.4375;ABAB;XX-lecie
Julian_Tuwim;Dom.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dom.txt;27;25.037037037037038;ABAB;XX-lecie
Julian_Tuwim;Do_kobiety.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Do_kobiety.txt;39;31.76923076923077;ABAB;XX-lecie
Julian_Tuwim;Do_krytyków.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Do_krytyków.txt;18;27.11111111111111;;XX-lecie
Julian_Tuwim;Do_Losu.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Do_Losu.txt;31;25.419354838709676;ABAB;XX-lecie
Julian_Tuwim;Do_Marii_Pawlikowskiej.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Do_Marii_Pawlikowskiej.txt;25;32.44;ABAB;XX-lecie
Julian_Tuwim;Do_prostego_człowieka.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Do_prostego_człowieka.txt;44;34.72727272727273;ABAB;XX-lecie
Julian_Tuwim;Do_Staffa.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Do_Staffa.txt;65;18.692307692307693;ABAB;XX-lecie
Julian_Tuwim;Duma.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Duma.txt;21;29.428571428571427;ABBA;XX-lecie
Julian_Tuwim;Dusza.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dusza.txt;31;33.645161290322584;ABAB;XX-lecie
Julian_Tuwim;Dwa_Michały.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dwa_Michały.txt;20;21.45;;XX-lecie
Julian_Tuwim;Dwa_wiatry.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dwa_wiatry.txt;29;22.482758620689655;AABB;XX-lecie
Julian_Tuwim;Dyskusja.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dyskusja.txt;31;17.741935483870968;ABAB;XX-lecie
Julian_Tuwim;Dziewczynom.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dziewczynom.txt;17;31.88235294117647;ABAB;XX-lecie
Julian_Tuwim;Dzień.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dzień.txt;34;28.029411764705884;ABAB;XX-lecie
Julian_Tuwim;Dzionek_wiosenny.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dzionek_wiosenny.txt;32;16.78125;ABAB;XX-lecie
Julian_Tuwim;Dziurawiąc_niebo.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Dziurawiąc_niebo.txt;37;25.18918918918919;ABAB;XX-lecie
Julian_Tuwim;Eksperyment.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Eksperyment.txt;87;18.919540229885058;ABAB;XX-lecie
Julian_Tuwim;Epistoła_sentymentalna.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Epistoła_sentymentalna.txt;127;23.96062992125984;ABAB;XX-lecie
Julian_Tuwim;Erotyk.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Erotyk.txt;13;29.307692307692307;ABAB;XX-lecie
Julian_Tuwim;Erotyk_o_bzach.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Erotyk_o_bzach.txt;21;27.61904761904762;;XX-lecie
Julian_Tuwim;Erratum.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Erratum.txt;9;21.11111111111111;;XX-lecie
Julian_Tuwim;Et_arceo.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Et_arceo.txt;16;39.8125;AABB;XX-lecie
Julian_Tuwim;Ewa.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ewa.txt;124;34.314516129032256;ABAB;XX-lecie
Julian_Tuwim;Exegi_monumentum.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Exegi_monumentum.txt;5;23.2;ABBA;XX-lecie
Julian_Tuwim;Extrablatt!.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Extrablatt!.txt;24;26.458333333333332;ABAB;XX-lecie
Julian_Tuwim;Falliczna_pieśń.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Falliczna_pieśń.txt;100;33.64;ABAB;XX-lecie
Julian_Tuwim;Figielek.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Figielek.txt;9;39.666666666666664;AABB;XX-lecie
Julian_Tuwim;Fryzjerzy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Fryzjerzy.txt;34;34.38235294117647;ABAB;XX-lecie
Julian_Tuwim;Gabryś.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Gabryś.txt;15;33.6;AABB;XX-lecie
Julian_Tuwim;Garbus.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Garbus.txt;22;20.40909090909091;;XX-lecie
Julian_Tuwim;Gawęda_rymowana_o_ojcu_i_synu_o_dwóch_miastach_i_starej_piosence.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Gawęda_rymowana_o_ojcu_i_synu_o_dwóch_miastach_i_starej_piosence.txt;76;32.03947368421053;ABAB;XX-lecie
Julian_Tuwim;Gałąź.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Gałąź.txt;34;23.970588235294116;ABAB;XX-lecie
Julian_Tuwim;Gdybym_był_krzakiem_świeżych_najczerwieńszych_róż.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Gdybym_był_krzakiem_świeżych_najczerwieńszych_róż.txt;9;35.111111111111114;ABAB;XX-lecie
Julian_Tuwim;Gdyby_ze_wszystkich_na_świecie_drzew.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Gdyby_ze_wszystkich_na_świecie_drzew.txt;25;27.0;AABB;XX-lecie
Julian_Tuwim;Giętko_żywo_splatają_się_moje_myśli....txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Giętko_żywo_splatają_się_moje_myśli....txt;17;30.705882352941178;;XX-lecie
Julian_Tuwim;Godziny.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Godziny.txt;17;35.529411764705884;;XX-lecie
Julian_Tuwim;Gorące_mleko.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Gorące_mleko.txt;16;21.5;ABAB;XX-lecie
Julian_Tuwim;Głupcy_gapy_głuptaski.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Głupcy_gapy_głuptaski.txt;34;20.323529411764707;ABAB;XX-lecie
Julian_Tuwim;Hołdy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Hołdy.txt;8;30.25;ABBA;XX-lecie
Julian_Tuwim;Humoreska.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Humoreska.txt;55;15.181818181818182;ABAB;XX-lecie
Julian_Tuwim;Idea.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Idea.txt;25;29.24;AABB;XX-lecie
Julian_Tuwim;Idzie_Grześ.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Idzie_Grześ.txt;28;14.892857142857142;;XX-lecie
Julian_Tuwim;Imię.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Imię.txt;20;27.85;ABBA;XX-lecie
Julian_Tuwim;Inne.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Inne.txt;15;17.666666666666668;ABAB;XX-lecie
Julian_Tuwim;Intymny_wiersz.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Intymny_wiersz.txt;19;23.473684210526315;;XX-lecie
Julian_Tuwim;Irysy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Irysy.txt;17;23.647058823529413;ABBA;XX-lecie
Julian_Tuwim;Ja.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ja.txt;16;23.3125;ABAB;XX-lecie
Julian_Tuwim;Jagna.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jagna.txt;17;24.705882352941178;AABB;XX-lecie
Julian_Tuwim;Jak_Bolesław_Leśmian_napisałby_wierszyk_Wlazł_kotek_na_płotek.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jak_Bolesław_Leśmian_napisałby_wierszyk_Wlazł_kotek_na_płotek.txt;18;26.38888888888889;;XX-lecie
Julian_Tuwim;Jak_to_było.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jak_to_było.txt;27;24.14814814814815;ABAB;XX-lecie
Julian_Tuwim;Jak_wiersz_powstaje.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jak_wiersz_powstaje.txt;19;23.42105263157895;ABBA;XX-lecie
Julian_Tuwim;Jakże_ci_powiem_o_miłości.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jakże_ci_powiem_o_miłości.txt;27;28.11111111111111;ABAB;XX-lecie
Julian_Tuwim;Janowi_Kochanowskiemu.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Janowi_Kochanowskiemu.txt;41;19.48780487804878;ABAB;XX-lecie
Julian_Tuwim;Jasnemu_Bogu.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jasnemu_Bogu.txt;10;13.5;ABBA;XX-lecie
Julian_Tuwim;Ja_do_ciebie_nie_mogę_nie_mogę....txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ja_do_ciebie_nie_mogę_nie_mogę....txt;11;26.818181818181817;ABAB;XX-lecie
Julian_Tuwim;Jeleń.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jeleń.txt;23;21.217391304347824;ABAB;XX-lecie
Julian_Tuwim;Jesienny_wiersz.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jesienny_wiersz.txt;52;29.192307692307693;ABAB;XX-lecie
Julian_Tuwim;Jesień_słotna.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jesień_słotna.txt;22;32.40909090909091;ABAB;XX-lecie
Julian_Tuwim;Jestem!.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jestem!.txt;37;30.405405405405407;ABAB;XX-lecie
Julian_Tuwim;Jesteś_znowu.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jesteś_znowu.txt;15;37.266666666666666;ABBA;XX-lecie
Julian_Tuwim;Jeszcze_mi_nazbyt_jesteś_anielicą.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jeszcze_mi_nazbyt_jesteś_anielicą.txt;19;27.0;ABAB;XX-lecie
Julian_Tuwim;Jeszcze_o_poecie.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jeszcze_o_poecie.txt;23;22.391304347826086;ABAB;XX-lecie
Julian_Tuwim;Jeżeli.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Jeżeli.txt;14;18.428571428571427;ABBA;XX-lecie
Julian_Tuwim;Już_mi_jest_wszystko_jedno.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Już_mi_jest_wszystko_jedno.txt;22;22.045454545454547;;XX-lecie
Julian_Tuwim;Już_w_powietrzu_wiosnę_słyszę.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Już_w_powietrzu_wiosnę_słyszę.txt;15;17.4;ABAB;XX-lecie
Julian_Tuwim;Kalinowe_dwory.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kalinowe_dwory.txt;16;14.4375;ABAB;XX-lecie
Julian_Tuwim;Kamienie_raczej_rąbać.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kamienie_raczej_rąbać.txt;15;37.6;ABAB;XX-lecie
Julian_Tuwim;Kapuśniaczek.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kapuśniaczek.txt;20;34.65;ABAB;XX-lecie
Julian_Tuwim;Karczma.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Karczma.txt;33;22.87878787878788;;XX-lecie
Julian_Tuwim;Karta_z_dziejów_ludzkości.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Karta_z_dziejów_ludzkości.txt;30;27.633333333333333;AABB;XX-lecie
Julian_Tuwim;Kartka_z_dziejów_ludzkości.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kartka_z_dziejów_ludzkości.txt;30;27.666666666666668;AABB;XX-lecie
Julian_Tuwim;Kartofle.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kartofle.txt;25;34.88;ABBA;XX-lecie
Julian_Tuwim;Kobiece.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kobiece.txt;25;19.4;ABAB;XX-lecie
Julian_Tuwim;Kocham_w_Tobie_to_zmierzchowe.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kocham_w_Tobie_to_zmierzchowe.txt;16;21.1875;ABAB;XX-lecie
Julian_Tuwim;Komu_powiem_że_mi_źle.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Komu_powiem_że_mi_źle.txt;10;21.0;ABBA;XX-lecie
Julian_Tuwim;Kotek.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kotek.txt;18;20.055555555555557;AABB;XX-lecie
Julian_Tuwim;Koń.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Koń.txt;19;27.94736842105263;ABAB;XX-lecie
Julian_Tuwim;Kościół.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kościół.txt;25;19.72;ABAB;XX-lecie
Julian_Tuwim;Krwawy_chleb.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Krwawy_chleb.txt;16;34.0;ABAB;XX-lecie
Julian_Tuwim;Krzyczę.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Krzyczę.txt;22;28.136363636363637;ABBA;XX-lecie
Julian_Tuwim;Krzyk.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Krzyk.txt;37;37.027027027027025;ABAB;XX-lecie
Julian_Tuwim;Ktoś.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Ktoś.txt;19;26.789473684210527;ABBA;XX-lecie
Julian_Tuwim;Kuracja.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kuracja.txt;18;22.444444444444443;ABAB;XX-lecie
Julian_Tuwim;Kwiat.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kwiat.txt;22;21.636363636363637;ABAB;XX-lecie
Julian_Tuwim;Kwiecień.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Kwiecień.txt;27;22.074074074074073;ABAB;XX-lecie
Julian_Tuwim;Lekcja.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Lekcja.txt;25;23.24;AABB;XX-lecie
Julian_Tuwim;Likier.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Likier.txt;12;18.166666666666668;AABB;XX-lecie
Julian_Tuwim;Lilia.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Lilia.txt;22;31.045454545454547;ABAB;XX-lecie
Julian_Tuwim;Liryka.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Liryka.txt;17;19.41176470588235;ABAB;XX-lecie
Julian_Tuwim;List.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\List.txt;17;18.647058823529413;;XX-lecie
Julian_Tuwim;Listy_miłosne.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Listy_miłosne.txt;11;29.454545454545453;ABBA;XX-lecie
Julian_Tuwim;List_do_dzieci.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\List_do_dzieci.txt;23;18.869565217391305;ABAB;XX-lecie
Julian_Tuwim;List_do_kobiety.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\List_do_kobiety.txt;92;26.293478260869566;;XX-lecie
Julian_Tuwim;List_do_pewnej_paryżanki.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\List_do_pewnej_paryżanki.txt;25;22.44;ABAB;XX-lecie
Julian_Tuwim;List_zza_oceanu.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\List_zza_oceanu.txt;30;36.0;ABAB;XX-lecie
Julian_Tuwim;Litania.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Litania.txt;36;27.27777777777778;ABAB;XX-lecie
Julian_Tuwim;Litery.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Litery.txt;22;25.136363636363637;ABAB;XX-lecie
Julian_Tuwim;Lokomotywa.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Lokomotywa.txt;73;28.301369863013697;ABBA;XX-lecie
Julian_Tuwim;Los.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Los.txt;15;26.2;ABAB;XX-lecie
Julian_Tuwim;Madrygał.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Madrygał.txt;12;31.666666666666668;ABAB;XX-lecie
Julian_Tuwim;Malarz.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Malarz.txt;9;40.77777777777778;ABAB;XX-lecie
Julian_Tuwim;Matce_ukochanej.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Matce_ukochanej.txt;15;22.733333333333334;ABAB;XX-lecie
Julian_Tuwim;Melancholia_stojących_przy_ścianie.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Melancholia_stojących_przy_ścianie.txt;17;27.705882352941178;AABB;XX-lecie
Julian_Tuwim;Melodia.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Melodia.txt;32;24.21875;ABAB;XX-lecie
Julian_Tuwim;Mieszkanie.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Mieszkanie.txt;19;27.105263157894736;ABBA;XX-lecie
Julian_Tuwim;Mieszkańcy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Mieszkańcy.txt;46;28.0;ABAB;XX-lecie
Julian_Tuwim;Milcząc.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Milcząc.txt;9;30.88888888888889;;XX-lecie
Julian_Tuwim;Minęły_wieków_wieki.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Minęły_wieków_wieki.txt;22;18.227272727272727;ABAB;XX-lecie
Julian_Tuwim;Miłość_ci_wszystko_wybaczy.txt;E:\DeepArt Scalanie\FINAL\Julian_Tuwim\Miłość_ci_wszystko_wybaczy.txt;15;23.0;ABAB;XX-lecie
